subject,with_brown_rules,prompt_type,poem_text
hope,TRUE,specific,"
Sparrow’s trembling wing at dusk, 
A flicker—fragile, just a blur— 
Yet in its shadow, dusk’s hushes trust 
And whispers of a rising stir. 

Shadow becomes a broken lyre, 
Its strings stretched thin by evening’s sigh— 
I pluck the ache, but hope still fires, 
A stubborn ember in the sky. 

Lyre’s notes melt to a slow river, 
Carrying old sorrow, soft and deep— 
But currents turn where hope’s blue river 
Swims, daring darkness to let sleep. 

In cracked glass, hope’s reflection bends, 
A half-formed promise in the pane— 
It glows with longing, then transcends 
To dust and dawn’s uncertain reign. 

Yet in that glint, somewhere inside, 
Hope is both wound and silent song— 
It waits, it aches, and yet it’s tied 
To every fragile, trembling throng. 

And so it rises, again and again, 
A spark within the falling night— 
Hope—unseen, but fierce as rain, 
Woven through the world’s abrupt light."
humor & satire,TRUE,general,"Cleverness bites, a jester’s blade, 
Twisting truths with a laugh in its hand. 
Riddles mock the face, the crowd’s parade— 
Shadowed grins, a mask the world demands. 

Laughter hides a dagger’s cold sting, 
Irony’s bite where jokes begin. 
Satire’s tongue, sharp as a thing— 
Wounds disguised in a painted skin. 

A punchline’s punch, a sting that lingers, 
Disguising pain in a witty song. 
Mock the mighty, the power swells— 
Yet the fool’s jest makes the king grow long. 

In the mirror’s glass, a satire’s twist, 
Jokes bloom thorns; the joke is the kiss. 
Cleverness bites, a jester’s blade—"
humor & satire,TRUE,figurative,"
Riddle in the ink of a jester’s jest, 
Mirror’s edge where wit cuts deepest, 
Fangs bared for laughter’s fleeting guest. 
Iron hides a velvet, softer heat. 
 
Echoes echo, twist and turn— 
Punchline blooming in a thorn. 
Clever mask, it’s all a burned 
Masquerade the world ignores. 

Sass is shadow, sharp and thin, 
Dancing on the edge of sin— 
A blade that cloaks in velvet skin. 
 

Beneath the smile, a storm’s design, 
Twisted truths in a borrowed guise. 
Truth and jest in a tangled line— 
Charm’s mask slips, yet never dies. 

Storm and smile, the dance collides, 
In the grammar of a clever guise— 
Joke and judgment, love and hides, 
Weighed in the balance, never denied. 

Storm begins where laughter ends, 
A twist in the tale, the final blends— 
Joke and judgment, two allied friends 
Who laugh at the mirror’s ending."
humor & satire,TRUE,specific,"A ink-smeared grin on glossy pages, 
My chuckle blooming like a cactus. 
Page turns, the punchline stays the same, 
Yet shadowed doubt now lingers, hasty. 
 
A wit so sharp, it stung my jaw— 
Laughed, then paused, the joke’s cost begun. 
Is humor just a shield or sword? 
Can satire wound and soothe at once? 
 
That ink-wrought face, it lingered, cold, 
Still echoing where truth and jest tangle. 
I measured grins, now cautious, old— 
A twist of heart, the satire’s angle. 
 
 
Newspaper’s jest, yet memory’s sting, 
The same old laugh, a circle drawn. 
Humor’s mask, yet laughter’s king— 
Satire’s shadow where I’ve known. 
 
 
In laughter’s echo, tension’s hold, 
A moment’s grin, both sharp and soft— 
That’s humor’s paradox, the tale retold. 
We laugh, then wonder if we’ve been aloft."
indoor activities,TRUE,general,"
I sit in the hush, stitching silence 
With needles and old newspapers 
My thoughts unravel, thread by thread— 
A jazz hum beneath the lamp’s blue glow. 
The clock ticks slow, a lazy bass 
Drowning the ticking of my heart, 
Paper cranes, folded shapes of time 
Dangle in the stillness—unfulfilled, 
Yet longing rises, a low refrain. 
Again, the light calls me near— 
This room, a stage where shadows play, 
My fingers improvise a gentle blues 
Under the echoing quiet of walls, 
Where weaving and waiting entwine— 
A pattern repeats, but never quite the same."
indoor activities,TRUE,figurative,"
Curtains whisper, shadows sway, 
A chess game hums behind quiet gray. 
Fingers drum a silent tune, 
A notebook scribbles what the heart can’t swoon. 

Scribbles morph to whispered sighs, 
The clock ticks low beneath the pines. 
A painting waits for colors bold, 
But only silence fills the gold. 

Moonlight pools across the floor, 
Laughter hides behind the door. 
Pages turn, a story grows— 
Yet every end becomes a rose. 

Stars blink through the window pane, 
A chessboard fate remains the same. 
But hope, a flicker, softly glows— 
And so the day begins anew, 
Night and day in quiet threads entwine, 
Where silence and creation intertwine."
indoor activities,TRUE,specific,"Soft lamplight pools on the kitchen tiles, 
A slow pot simmers, time dissolving signs— 
Like a blues refrain in steam and chimes, 
Memory’s rhythm, measured in mild spines. 

Clock ticks low, echoes in the night, 
A faded plate, the after-dinner light. 
Sighs linger, like perfume on a cloth— 
Each shadowed moment holds a sorrow’s loth. 

Hands reach for salt, a longing unconfined, 
Yet echoes call from walls where we once grined 
Our laughter, now thin as candle wax— 
A ghostly meal in memory’s dark box. 

The chair sits still where I once leaned, sighed, 
Scent of bread and loneliness denied. 
Yet there’s comfort in the kitchen’s song, 
Where past and present blend in every throng. 

The lamp’s glow, a promise softly made— 
A home where heartache softly is laid. 
"
life choices,TRUE,general,"
 
Each fork a shadow, deep as dusk— 
I weighed the rails, let hope pull me wrong. 
A thousand maps, all ending dusk, 
Yet I walk straight where the wind is strong. 
Rivers split, I drank the wrong stream— 
But echoes call where I once did dream. 
Now roads bend back to the start’s gleam, 
Yet ache for paths I chose in a dream. 
If I turn left, regret will trace— 
Or right, the sun finds me in the space. 
Still, the heart’s question never leaves— 
How much I gave, how much I grieves. 
So here, once more, I stand at choice, 
Between what was, and what I could lose."
life choices,TRUE,figurative,"
Torn between roads where daylight fades, 
I hear midnight’s whisper through the pines— 
A wandering train echoes my past, 
Yet in the rails, hope might still align. 

Pines become rivers I might drink from, 
A jukebox croons my uncertain song— 
Each note a ghost of what was left undone, 
But fingers drum, ready to belong. 

The river, now a train’s steel sigh, 
Reverses the current of regret— 
My echo finds the station I once tried, 
Still lost but learning to accept. 

Night’s map guides me through a stranger’s town, 
Its neon lights remember my old name— 
Yet in the echo of a train’s call, 
I find the path I might reclaim."
life choices,TRUE,specific,"
The briefcase sits heavy, path unclear—still I hold it tight. 

 
What if the light in the other case called my name tonight? 

 
What if the light in the other case called my name tonight? 

 
Yet silence whispers choices weigh more than any light. 

 
A choice is not just what you see, but what you cannot hide. 

 
A choice is not just what you see, but what you cannot hide. 

 
The road I walked became a question I could not deny. 

 
A question lingered, heavy as a coin in my palm. 

 
A question lingered, heavy as a coin in my palm. 

 
Do I choose the road, or the echo of what might have been? 

 
Do I walk the path, or dream the path not yet begun? 

 
Do I walk the path, or dream the path not yet begun? 

 
The briefcase’s lock clicks—my heart’s decision stuns me true. 

 
The briefcase sits heavy, path unclear—still I hold it tight. 
"
lgbtq+,TRUE,general,"

Rainbow’s shadow dances slow, 
Mirror bends where truth may go. 
Light bends, a blues refrain— 
Names rewritten, love the pain. 
Echoes call the silent night, 
Stars remember what we fight. 
A question hums, a heart’s reply— 
Old sorrow sings in every why. 
Night and dawn in one refrain, 
Truth’s old song, again the same. 
From dusk till dawn, the colors blend— 
Our stories, love’s enduring tend. 
"
lgbtq+,TRUE,figurative,"
Silent pride flickers in the glass— 
Reflections shift, not what we planned. 
Echoes hum in forbidden paths, 
Where hope and fear are closely hand-in-hand. 

Night bends low with stories untold, 
Each shadow cradles what it holds. 
A whisper grows where light is gone— 
It murmurs names the world forgot. 

Through thunder’s pulse, a river flows, 
Blue shadows cradle ancient stones. 
The heart’s refrain, a broken tune, 
Repeats in echoes, never alone. 

Shadows dance where sunlight fades, 
Lightning cracks the silence wide. 
A thousand hearts, a single call— 
Love answers, fierce, with open eyes. 

Within the hush, the chorus swells, 
Ghosts of song where courage dwells. 
We gather in the trembling light— 
This truth, our compass through the night."
living,TRUE,figurative,"
After dusk, I count the silent breaths I keep, 
Windows fogged with the dust of restless dreams, 
A train whistle moans the midnight trains, 
Then hush—my shadow stretches, stretched in streams. 

Steam rises, cold and blue as evening tears, 
A glass of water shivers, holds its grief, 
Shadows whisper stories only dusk can hear, 
Yet hope flickers soft behind my left sleeve. 

Tendrils of smoke twist what the morning said, 
But night unravels threads in tangled lace— 
A memory, bruised and trembling, fades instead 
Of blooming wild; it shrivels, then faces space. 

The clock’s deep hum hums a lonesome refrain, 
Each hour a stranger, yet it knows my face, 
While rain upon the roof repeats the pain 
Of every storm I’ve weathered time can place. 

I bend toward the ache that shapes my frame, 
Yet every moment whispers where I’ll trace— 
The road unwinds, a ribbon through the same 
Night that both remembers and refuses to embrace. 

Now, twilight’s pulse, a slow and aching beat, 
Repeats the start where sorrow and hope meet."
living,TRUE,specific,"Morning light, a thin, persistent thread 
Unravels my sleep in shreds of blue. 
But the window frames a fragile dream, 
Each golden strand a question in dew. 

Dreams unravel, dust motes swirl, 
A clock on silent hands begins to twirl. 
Yet the light insists on waking me— 
It claims my silence, soft but sure. 

Sunbeams trace the linoleum, 
Unseen footprints on the pale floor. 
They pause, then slip—unnoticed—away, 
Leaving only warmth I can’t ignore. 

I stretch, a shadow in my skin, 
Memory’s weight dissolves within. 
Still, the light lingers, stubborn and slow— 
A promise or a gentle blow. 

The apartment holds its quiet breath, 
Day’s first note in a gentle death 
Of night’s illusion; a slow unfolding— 
A room alive, though the world is holding 

This fragile light, this morning’s tune: 
Echoed twice, but never the same— 
I wake, and the light’s own reason 
In my chest, where silence still remains."
love,TRUE,general,"Love’s slow tide licks the shore’s cold skin, 
Yet morning finds it dancing, wild within. 
A fractured tune, half-sung, half-imagined— 
Its notes dissolve where hope is unconfined. 

Hope’s shadow hums a midnight bass, 
A whispering rhythm lost to time’s grasp. 
The ache, a river, bends and breaks, 
Carving new channels in my restless hands. 

Eyes remember what the heart has known: 
A pulse that trembles, then is overgrown. 
Yet in the hush, it whispers back again— 
A slow-burn call I almost understand. 

Blues linger in the echo’s throat, 
Where longing bleeds but never shows defeat. 
The mirror holds two faces, both remote— 
Love’s face, and the one that love conceals. 

Sorrow’s thumbprint stains the glass, 
But dawn uncovers its gold-laced grass. 
A question posed in a trembling sigh— 
Love’s riddle answered by the sky. 

The night, a velvet shroud, enwraps 
A secret language only silence maps. 
I trace the scars on a memory’s skin— 
Love’s ghost is dancing in the wind. 

Here, in the echo of my own refrain, 
Love’s paradox remains the same: 
A fire that burns and fades in the same 
Flame—never quite lost, always in name."
